id,name,state,user_difined,user_id,create_date,modify_date,status,user_defined
151641,Boadella i les Escaules,5103,,,,,1,0
151642,Caldes de Malavella,5103,,,,,1,0
151643,Campelles,5103,,,,,1,0
151644,Campllong,5103,,,,,1,0
151645,Canet dAdri,5103,,,,,1,0
151646,Queralbs,5103,,,,,1,0
151647,Castellfollit de la Roca,5103,,,,,1,0
151648,Castelló dEmpúries,5103,,,,,1,0
151649,Castell-Platja dAro,5103,,,,,1,0
151650,Colomers,5103,,,,,1,0
151651,Corçà,5103,,,,,1,0
151652,Das,5103,,,,,1,0
151653,Escala L,5103,,,,,1,0
151654,Espinelves,5103,,,,,1,0
151655,Flaçà,5103,,,,,1,0
151656,Fontanals de Cerdanya,5103,,,,,1,0
151657,Fontanilles,5103,,,,,1,0
151658,Fontcoberta,5103,,,,,1,0
151659,Garrigoles,5103,,,,,1,0
151660,Ger,5103,,,,,1,0
151661,Gombrèn,5103,,,,,1,0
151662,Guils de Cerdanya,5103,,,,,1,0
151663,Isòvol,5103,,,,,1,0
151664,Jonquera La,5103,,,,,1,0
151665,Llanars,5103,,,,,1,0
151666,Llívia,5103,,,,,1,0
151667,Llosses Les,5103,,,,,1,0
151668,Maià de Montcal,5103,,,,,1,0
151669,Meranges,5103,,,,,1,0
151670,Masarac,5103,,,,,1,0
151671,Maçanet de Cabrenys,5103,,,,,1,0
151672,Maçanet de la Selva,5103,,,,,1,0
151673,Mieres,5103,,,,,1,0
151674,Molló,5103,,,,,1,0
151675,Montagut i Oix,5103,,,,,1,0
151676,Mont-ras,5103,,,,,1,0
151677,Ogassa,5103,,,,,1,0
151678,Osor,5103,,,,,1,0
151679,Palau de Santa Eulàlia,5103,,,,,1,0
151680,Palau-saverdera,5103,,,,,1,0
151681,Pardines,5103,,,,,1,0
151682,Parlavà,5103,,,,,1,0
151683,Pedret i Marzà,5103,,,,,1,0
151684,Pera La,5103,,,,,1,0
151685,Peralada,5103,,,,,1,0
151686,Planes dHostoles Les,5103,,,,,1,0
151687,Porqueres,5103,,,,,1,0
151688,Preses Les,5103,,,,,1,0
151689,Port de la Selva El,5103,,,,,1,0
151690,Quart,5103,,,,,1,0
151691,Riells i Viabrea,5103,,,,,1,0
151692,Riudarenes,5103,,,,,1,0
151693,Riudaura,5103,,,,,1,0
151694,Sant Climent Sescebes,5103,,,,,1,0
151695,Sant Feliu de Buixalleu,5103,,,,,1,0
151696,Sant Feliu de Pallerols,5103,,,,,1,0
151697,Sant Gregori,5103,,,,,1,0
151698,Sant Jaume de Llierca,5103,,,,,1,0
151699,Sant Joan de Mollet,5103,,,,,1,0
151700,Sant Julià de Ramis,5103,,,,,1,0
151701,Vallfogona de Ripollès,5103,,,,,1,0
151702,Sant Llorenç de la Muga,5103,,,,,1,0
151703,Sant Martí de Llémena,5103,,,,,1,0
151704,Sant Miquel de Fluvià,5103,,,,,1,0
151705,Sant Mori,5103,,,,,1,0
151706,Sant Pau de Segúries,5103,,,,,1,0
151707,Santa Cristina dAro,5103,,,,,1,0
151708,Santa Llogaia dÀlguema,5103,,,,,1,0
151709,Sant Aniol de Finestres,5103,,,,,1,0
151710,Saus  Camallera i Llampaies,5103,,,,,1,0
151711,Selva de Mar La,5103,,,,,1,0
151712,Cellera de Ter La,5103,,,,,1,0
151713,Serinyà,5103,,,,,1,0
151714,Setcases,5103,,,,,1,0
151715,Tallada dEmpordà La,5103,,,,,1,0
151716,Terrades,5103,,,,,1,0
151717,Tortellà,5103,,,,,1,0
151718,Toses,5103,,,,,1,0
151719,Ullastret,5103,,,,,1,0
151720,Vall den Bas La,5103,,,,,1,0
151721,Vall de Bianya La,5103,,,,,1,0
151722,Vall-llobrega,5103,,,,,1,0
151723,Viladamat,5103,,,,,1,0
151724,Vilaür,5103,,,,,1,0
151725,Vilallonga de Ter,5103,,,,,1,0
151726,Vila-sacra,5103,,,,,1,0
151727,Vilobí dOnyar,5103,,,,,1,0
151728,Biure,5103,,,,,1,0
151729,Cruïlles  Monells i Sant Sadurní de lHeura,5103,,,,,1,0
151730,Forallac,5103,,,,,1,0
151731,Sant Julià del Llor i Bonmatí,5103,,,,,1,0
151732,Abella de la Conca,5104,,,,,1,0
151733,Alamús Els,5104,,,,,1,0
151734,Albagés L,5104,,,,,1,0
151735,Albatàrrec,5104,,,,,1,0
151736,Albi L,5104,,,,,1,0
151737,Alins,5104,,,,,1,0
151738,Almatret,5104,,,,,1,0
151739,Alòs de Balaguer,5104,,,,,1,0
151740,Alt Àneu,5104,,,,,1,0
151741,Naut Aran,5104,,,,,1,0
151742,Pont de Bar El,5104,,,,,1,0
151743,Arres,5104,,,,,1,0
151744,Arsèguel,5104,,,,,1,0
151745,Artesa de Lleida,5104,,,,,1,0
151746,Sentiu de Sió La,5104,,,,,1,0
151747,Avellanes i Santa Linya Les,5104,,,,,1,0
151748,Baix Pallars,5104,,,,,1,0
151749,Barbens,5104,,,,,1,0
151750,Baronia de Rialb La,5104,,,,,1,0
151751,Vall de Boí La,5104,,,,,1,0
151752,Bassella,5104,,,,,1,0
151753,Bausen,5104,,,,,1,0
151754,Belianes,5104,,,,,1,0
151755,Bellcaire dUrgell,5104,,,,,1,0
151756,Bell-lloc dUrgell,5104,,,,,1,0
151757,Bellmunt dUrgell,5104,,,,,1,0
151758,Benavent de Segrià,5104,,,,,1,0
151759,Biosca,5104,,,,,1,0
151760,Bovera,5104,,,,,1,0
151761,Bòrdes Es,5104,,,,,1,0
151762,Borges Blanques Les,5104,,,,,1,0
151763,Bossòst,5104,,,,,1,0
151764,Cabanabona,5104,,,,,1,0
151765,Cabó,5104,,,,,1,0
151766,Canejan,5104,,,,,1,0
151767,Castellar de la Ribera,5104,,,,,1,0
151768,Castelldans,5104,,,,,1,0
151769,Castelló de Farfanya,5104,,,,,1,0
151770,Cava,5104,,,,,1,0
151771,Cervià de les Garrigues,5104,,,,,1,0
151772,Clariana de Cardener,5104,,,,,1,0
151773,Cogul El,5104,,,,,1,0
151774,Espluga Calba L,5104,,,,,1,0
151775,Estaràs,5104,,,,,1,0
151776,Esterri dÀneu,5104,,,,,1,0
151777,Esterri de Cardós,5104,,,,,1,0
151778,Estamariu,5104,,,,,1,0
151779,Floresta La,5104,,,,,1,0
151780,Fondarella,5104,,,,,1,0
151781,Foradada,5104,,,,,1,0
151782,Fuliola La,5104,,,,,1,0
151783,Gavet de la Conca,5104,,,,,1,0
151784,Granadella La,5104,,,,,1,0
151785,Granja dEscarp La,5104,,,,,1,0
151786,Granyanella,5104,,,,,1,0
151787,Granyena de Segarra,5104,,,,,1,0
151788,Granyena de les Garrigues,5104,,,,,1,0
151789,Guissona,5104,,,,,1,0
151790,Guixers,5104,,,,,1,0
151791,Ivars de Noguera,5104,,,,,1,0
151792,Ivars dUrgell,5104,,,,,1,0
151793,Isona i Conca Dellà,5104,,,,,1,0
151794,Lladorre,5104,,,,,1,0
151795,Lladurs,5104,,,,,1,0
151796,Llardecans,5104,,,,,1,0
151797,Llavorsí,5104,,,,,1,0
151798,Llobera,5104,,,,,1,0
151799,Maldà,5104,,,,,1,0
151800,Massalcoreig,5104,,,,,1,0
151801,Massoteres,5104,,,,,1,0
151802,Maials,5104,,,,,1,0
151803,Menàrguens,5104,,,,,1,0
151804,Molsosa La,5104,,,,,1,0
151805,Montgai,5104,,,,,1,0
151806,Montellà i Martinet,5104,,,,,1,0
151807,Montferrer i Castellbò,5104,,,,,1,0
151808,Montoliu de Segarra,5104,,,,,1,0
151809,Montoliu de Lleida,5104,,,,,1,0
151810,Montornès de Segarra,5104,,,,,1,0
151811,Nalec,5104,,,,,1,0
151812,Navès,5104,,,,,1,0
151813,Odèn,5104,,,,,1,0
151814,Oliola,5104,,,,,1,0
151815,Oluges Les,5104,,,,,1,0
151816,Omellons Els,5104,,,,,1,0
151817,Omells de na Gaia Els,5104,,,,,1,0
151818,Organyà,5104,,,,,1,0
151819,Palau dAnglesola El,5104,,,,,1,0
151820,Conca de Dalt,5104,,,,,1,0
151821,Coma i la Pedra La,5104,,,,,1,0
151822,Penelles,5104,,,,,1,0
151823,Peramola,5104,,,,,1,0
151824,Pinell de Solsonès,5104,,,,,1,0
151825,Pinós,5104,,,,,1,0
151826,Poal El,5104,,,,,1,0
151827,Pobla de Cérvoles La,5104,,,,,1,0
151828,Bellaguarda,5104,,,,,1,0
151829,Pobla de Segur La,5104,,,,,1,0
151830,Pont de Suert El,5104,,,,,1,0
151831,Portella La,5104,,,,,1,0
151832,Prats i Sansor,5104,,,,,1,0
151833,Preixana,5104,,,,,1,0
151834,Preixens,5104,,,,,1,0
151835,Prullans,5104,,,,,1,0
151836,Puiggròs,5104,,,,,1,0
151837,Puigverd dAgramunt,5104,,,,,1,0
151838,Puigverd de Lleida,5104,,,,,1,0
151839,Rialp,5104,,,,,1,0
151840,Ribera dUrgellet,5104,,,,,1,0
151841,Riner,5104,,,,,1,0
151842,Rosselló,5104,,,,,1,0
151843,Salàs de Pallars,5104,,,,,1,0
151844,Sanaüja,5104,,,,,1,0
151845,Sant Guim de Freixenet,5104,,,,,1,0
151846,Sant Llorenç de Morunys,5104,,,,,1,0
151847,Sant Ramon,5104,,,,,1,0
151848,Sant Esteve de la Sarga,5104,,,,,1,0
151849,Sant Guim de la Plana,5104,,,,,1,0
151850,Sarroca de Lleida,5104,,,,,1,0
151851,Sarroca de Bellera,5104,,,,,1,0
151852,Senterada,5104,,,,,1,0
151853,Seu dUrgell La,5104,,,,,1,0
151854,Soleràs El,5104,,,,,1,0
151855,Soriguera,5104,,,,,1,0
151856,Sudanell,5104,,,,,1,0
151857,Sunyer,5104,,,,,1,0
151858,Talarn,5104,,,,,1,0
151859,Talavera,5104,,,,,1,0
151860,Tarrés,5104,,,,,1,0
151861,Tarroja de Segarra,5104,,,,,1,0
151862,Tírvia,5104,,,,,1,0
151863,Torà,5104,,,,,1,0
151864,Torms Els,5104,,,,,1,0
151865,Torrebesses,5104,,,,,1,0
151866,Torre de Cabdella La,5104,,,,,1,0
151867,Torregrossa,5104,,,,,1,0
151868,Torrelameu,5104,,,,,1,0
151869,Torre-serona,5104,,,,,1,0
151870,Valls de Valira Les,5104,,,,,1,0
151871,Vielha e Mijaran,5104,,,,,1,0
151872,Vilagrassa,5104,,,,,1,0
151873,Vilaller,5104,,,,,1,0
151874,Vilamòs,5104,,,,,1,0
151875,Vilanova de lAguda,5104,,,,,1,0
151876,Vilanova de Meià,5104,,,,,1,0
151877,Vilanova de Segrià,5104,,,,,1,0
151878,Vila-sana,5104,,,,,1,0
151879,Vilosell El,5104,,,,,1,0
151880,Vilanova de la Barca,5104,,,,,1,0
151881,Vall de Cardós,5104,,,,,1,0
151882,Sant Martí de Riucorb,5104,,,,,1,0
151883,Guingueta dÀneu La,5104,,,,,1,0
151884,Castell de Mur,5104,,,,,1,0
151885,Ribera dOndara,5104,,,,,1,0
151886,Valls dAguilar Les,5104,,,,,1,0
151887,Torrefeta i Florejacs,5104,,,,,1,0
151888,Fígols i Alinyà,5104,,,,,1,0
151889,Vansa i Fórnols La,5104,,,,,1,0
151890,Josa i Tuixén,5104,,,,,1,0
151891,Plans de Sió Els,5104,,,,,1,0
151892,Gimenells i el Pla de la Font,5104,,,,,1,0
151893,Riu de Cerdanya,5104,,,,,1,0
151894,Aiguamúrcia,1203,,,,,1,0
151895,Albinyana,1203,,,,,1,0
151896,Albiol,1203,,,,,1,0
151897,Aldover,1203,,,,,1,0
151898,Aleixar,1203,,,,,1,0
151899,Alfara de Carles,1203,,,,,1,0
151900,Ametlla de Mar,1203,,,,,1,0
151901,Arbolí,1203,,,,,1,0
151902,Arboç,1203,,,,,1,0
151903,Argentera,1203,,,,,1,0
151904,Arnes,1203,,,,,1,0
151905,Banyeres del Penedès,1203,,,,,1,0
151906,Barberà de la Conca,1203,,,,,1,0
151907,Bellmunt del Priorat,1203,,,,,1,0
151908,Bellvei,1203,,,,,1,0
151909,Benissanet,1203,,,,,1,0
151910,Bisbal de Falset,1203,,,,,1,0
151911,Bisbal del Penedès,1203,,,,,1,0
151912,Borges del Camp,1203,,,,,1,0
151913,Bràfim,1203,,,,,1,0
151914,Cabacés,1203,,,,,1,0
151915,Cabra del Camp,1203,,,,,1,0
151916,Capçanes,1203,,,,,1,0
151917,Caseres,1203,,,,,1,0
151918,Castellvell del Camp,1203,,,,,1,0
151919,Catllar,1203,,,,,1,0
151920,Sénia,1203,,,,,1,0
151921,Corbera dEbre,1203,,,,,1,0
151922,Cornudella de Montsant,1203,,,,,1,0
151923,Xerta,1203,,,,,1,0
151924,Duesaigües,1203,,,,,1,0
151925,Espluga de Francolí,1203,,,,,1,0
151926,Fatarella,1203,,,,,1,0
151927,Febró,1203,,,,,1,0
151928,Figuera,1203,,,,,1,0
151929,Figuerola del Camp,1203,,,,,1,0
151930,Freginals,1203,,,,,1,0
151931,Galera,1203,,,,,1,0
151932,Garidells,1203,,,,,1,0
151933,Godall,1203,,,,,1,0
151934,Gratallops,1203,,,,,1,0
151935,Guiamets,1203,,,,,1,0
151936,Horta de Sant Joan,1203,,,,,1,0
151937,Lloar,1203,,,,,1,0
151938,Llorac,1203,,,,,1,0
151939,Llorenç del Penedès,1203,,,,,1,0
151940,Marçà,1203,,,,,1,0
151941,Masllorenç,1203,,,,,1,0
151942,Masó,1203,,,,,1,0
151943,Maspujols,1203,,,,,1,0
151944,Masroig,1203,,,,,1,0
151945,Milà,1203,,,,,1,0
151946,Molar,1203,,,,,1,0
151947,Montbrió del Camp,1203,,,,,1,0
151948,Montmell,1203,,,,,1,0
151949,Mont-ral,1203,,,,,1,0
151950,Móra dEbre,1203,,,,,1,0
151951,Móra la Nova,1203,,,,,1,0
151952,Morell,1203,,,,,1,0
151953,Morera de Montsant,1203,,,,,1,0
151954,Nou de Gaià,1203,,,,,1,0
151956,Palma dEbre,1203,,,,,1,0
151957,Pallaresos,1203,,,,,1,0
151958,Passanant i Belltall,1203,,,,,1,0
151959,Paüls,1203,,,,,1,0
151960,Perafort,1203,,,,,1,0
151961,Perelló El,1203,,,,,1,0
151962,Piles Les,1203,,,,,1,0
151963,Pinell de Brai,1203,,,,,1,0
151964,Pira,1203,,,,,1,0
151965,Pla de Santa Maria,1203,,,,,1,0
151966,Pobla de Mafumet,1203,,,,,1,0
151967,Pobla de Massaluc,1203,,,,,1,0
151968,Pobla de Montornès,1203,,,,,1,0
151969,Poboleda,1203,,,,,1,0
151970,Pont dArmentera,1203,,,,,1,0
151971,Porrera,1203,,,,,1,0
151972,Pradell de la Teixeta,1203,,,,,1,0
151973,Prades,1203,,,,,1,0
151974,Prat de Comte,1203,,,,,1,0
151975,Pratdip,1203,,,,,1,0
151976,Riba La,1203,,,,,1,0
151977,Riba-roja dEbre,1203,,,,,1,0
151978,Riera de Gaià La,1203,,,,,1,0
151979,Rocafort de Queralt,1203,,,,,1,0
151980,Rodonyà,1203,,,,,1,0
151981,Roquetes,1203,,,,,1,0
151982,Rourell,1203,,,,,1,0
151983,Sant Jaume dels Domenys,1203,,,,,1,0
151984,Santa Coloma de Queralt,1203,,,,,1,0
151985,Sarral,1203,,,,,1,0
151986,Savallà del Comtat,1203,,,,,1,0
151987,Secuita,1203,,,,,1,0
151988,Selva del Camp,1203,,,,,1,0
151989,Senan,1203,,,,,1,0
151990,Solivella,1203,,,,,1,0
151991,Tivissa,1203,,,,,1,0
151992,Torre de Fontaubella,1203,,,,,1,0
151993,Torre de Espanyol,1203,,,,,1,0
151994,Torroja del Priorat,1203,,,,,1,0
151995,Vallfogona de Riucorb,1203,,,,,1,0
151996,Vandellòs i Hospitalet de Infant,1203,,,,,1,0
151997,Vendrell,1203,,,,,1,0
151998,Vespella de Gaià,1203,,,,,1,0
151999,Vilallonga del Camp,1203,,,,,1,0
152000,Vilanova dEscornalbou,1203,,,,,1,0
152001,Vila-rodona,1203,,,,,1,0
152002,Vilaverd,1203,,,,,1,0
152003,Vilella Alta La,1203,,,,,1,0
152004,Vilella Baixa La,1203,,,,,1,0
152005,Vilalba dels Arcs,1203,,,,,1,0
152006,Vimbodí i Poblet,1203,,,,,1,0
152007,Vinyols i els Arcs,1203,,,,,1,0
152008,Sant Jaume dEnveja,1203,,,,,1,0
152009,Camarles,1203,,,,,1,0
152010,Aldea L,1203,,,,,1,0
152011,Ampolla L,1203,,,,,1,0
152012,Canonja La,1203,,,,,1,0
152013,Almadenejos,5105,,,,,1,0
152014,Almuradiel,5105,,,,,1,0
152015,Arroba de los Montes,5105,,,,,1,0
152016,Cabezarrubias del Puerto,5105,,,,,1,0
152017,Calzada de Calatrava,5105,,,,,1,0
152018,Caracuel de Calatrava,5105,,,,,1,0
152019,Cortijos Los,5105,,,,,1,0
152020,Chillón,5105,,,,,1,0
152021,Fernán Caballero,5105,,,,,1,0
152022,Granátula de Calatrava,5105,,,,,1,0
152023,Horcajo de los Montes,5105,,,,,1,0
152024,Labores Las,5105,,,,,1,0
152025,Luciana,5105,,,,,1,0
152026,Pozuelos de Calatrava Los,5105,,,,,1,0
152027,Retuerta del Bullaque,5105,,,,,1,0
152028,Solana La,5105,,,,,1,0
152029,Solana del Pino,5105,,,,,1,0
152030,Villanueva de los Infantes,1183,,,,,1,0
152031,Robledo El,5105,,,,,1,0
152032,Arenales de San Gregorio,5105,,,,,1,0
152033,Llanos del Caudillo,5105,,,,,1,0
152034,Abia de la Obispalía,5106,,,,,1,0
152035,Acebrón El,5106,,,,,1,0
152036,Alberca de Záncara La,5106,,,,,1,0
152037,Almarcha La,5106,,,,,1,0
152038,Almendros,5106,,,,,1,0
152039,Buenache de la Sierra,5106,,,,,1,0
152040,Cañada Juncosa,5106,,,,,1,0
152041,Cañavate El,5106,,,,,1,0
152042,Cierva La,5106,,,,,1,0
152043,Frontera La,5106,,,,,1,0
152044,Herrumblar El,5106,,,,,1,0
152045,Hinojosa La,5106,,,,,1,0
152046,Hinojosos Los,5106,,,,,1,0
152047,Hito El,5106,,,,,1,0
152048,Majadas Las,5106,,,,,1,0
152049,Mesas Las,5106,,,,,1,0
152050,Palomera,5106,,,,,1,0
152051,Parra de las Vegas La,5106,,,,,1,0
152052,Pedernoso El,5106,,,,,1,0
152053,Pedroñeras Las,5106,,,,,1,0
152054,Peral El,5106,,,,,1,0
152055,Peraleja La,5106,,,,,1,0
152056,Pesquera La,5106,,,,,1,0
152057,Picazo El,5106,,,,,1,0
152058,Portalrubio de Guadamejud,5106,,,,,1,0
152059,Poyatos,5106,,,,,1,0
152060,Pozuelo El,5106,,,,,1,0
152061,Provencio El,5106,,,,,1,0
152062,Valle de Altomira El,5106,,,,,1,0
152063,Salmeroncillos,5106,,,,,1,0
152064,Santa María de los Llanos,5106,,,,,1,0
152065,Solera de Gabaldón,5106,,,,,1,0
152066,Talayuelas,5106,,,,,1,0
152067,Tragacete,5106,,,,,1,0
152068,Villaescusa de Haro,5106,,,,,1,0
152069,Villanueva de Guadamejud,5106,,,,,1,0
152070,Villas de la Ventosa,5106,,,,,1,0
152071,Víllora,5106,,,,,1,0
152072,Campos del Paraíso,5106,,,,,1,0
152073,Valdetórtola,5106,,,,,1,0
152074,Valeras Las,5106,,,,,1,0
152075,Fuentenava de Jábaga,5106,,,,,1,0
152076,Arcas del Villar,5106,,,,,1,0
152077,Valdecolmenas Los,5106,,,,,1,0
152078,Pozorrubielos de la Mancha,5106,,,,,1,0
152079,Sotorribas,5106,,,,,1,0
152080,Villar y Velasco,5106,,,,,1,0
152081,Angón,5107,,,,,1,0
152082,Bodera La,5107,,,,,1,0
152083,Cardoso de la Sierra El,5107,,,,,1,0
152084,Casar El,5107,,,,,1,0
152085,Cendejas de Enmedio,5107,,,,,1,0
152086,Ciruelos del Pinar,5107,,,,,1,0
152087,Cubillo de Uceda El,5107,,,,,1,0
152088,Heras de Ayuso,5107,,,,,1,0
152089,Hortezuela de Océn,5107,,,,,1,0
152090,Huerce La,5107,,,,,1,0
152091,Inviernas Las,5107,,,,,1,0
152092,Mierla La,5107,,,,,1,0
152093,Miñosa La,5107,,,,,1,0
152094,Navas de Jadraque Las,5107,,,,,1,0
152095,Olivar El,5107,,,,,1,0
152096,Olmeda de Jadraque La,5107,,,,,1,0
152097,Ordial El,5107,,,,,1,0
152098,Pardos,5107,,,,,1,0
152099,Pedregal El,5107,,,,,1,0
152100,Pobo de Dueñas El,5107,,,,,1,0
152101,Puebla de Valles,5107,,,,,1,0
152102,Recuenco El,5107,,,,,1,0
152103,Riofrío del Llano,5107,,,,,1,0
152104,Sotillo El,5107,,,,,1,0
152105,Toba La,5107,,,,,1,0
152106,Traíd,5107,,,,,1,0
152107,Valdenuño Fernández,5107,,,,,1,0
152108,Yunta La,5107,,,,,1,0
152109,Alameda de la Sagra,1205,,,,,1,0
152110,Alcaudete de la Jara,1205,,,,,1,0
152111,Aldea en Cabo,1205,,,,,1,0
152112,Almonacid de Toledo,1205,,,,,1,0
152113,Argés,1205,,,,,1,0
152114,Calzada de Oropesa,1205,,,,,1,0
152115,Campillo de la Jara El,1205,,,,,1,0
152116,Carpio de Tajo El,1205,,,,,1,0
152117,Casar de Escalona El,1205,,,,,1,0
152118,Cerralbos Los,1205,,,,,1,0
152119,Estrella La,1205,,,,,1,0
152120,Garciotum,1205,,,,,1,0
152121,Guardia La,1205,,,,,1,0
152122,Herencias Las,1205,,,,,1,0
152123,Iglesuela La,1205,,,,,1,0
152124,Malpica de Tajo,1205,,,,,1,0
152125,Marrupe,1205,,,,,1,0
152126,Mata La,1205,,,,,1,0
152127,Mesegar de Tajo,1205,,,,,1,0
152128,Nava de Ricomalillo La,1205,,,,,1,0
152129,Navalmorales Los,1205,,,,,1,0
152130,Navalucillos Los,1205,,,,,1,0
152131,Pepino,1205,,,,,1,0
152132,Puebla de Almoradiel La,1205,,,,,1,0
152133,Puebla de Montalbán La,1205,,,,,1,0
152134,Pueblanueva La,1205,,,,,1,0
152135,Puente del Arzobispo El,1205,,,,,1,0
152136,Real de San Vicente El,1205,,,,,1,0
152137,Retamoso de la Jara,1205,,,,,1,0
152138,Robledo del Mazo,1205,,,,,1,0
152139,Romeral El,1205,,,,,1,0
152140,San Pablo de los Montes,1205,,,,,1,0
152141,San Román de los Montes,1205,,,,,1,0
152142,Toboso El,1205,,,,,1,0
152143,Torre de Esteban Hambrán La,1205,,,,,1,0
152144,Ventas con Peña Aguilera Las,1205,,,,,1,0
152145,Ventas de Retamosa Las,1205,,,,,1,0
152146,Ventas de San Julián Las,1205,,,,,1,0
152147,Villa de Don Fadrique La,1205,,,,,1,0
152148,Villaluenga de la Sagra,1205,,,,,1,0
152149,Villasequilla,1205,,,,,1,0
152150,Viso de San Juan El,1205,,,,,1,0
152151,Yébenes Los,1205,,,,,1,0
152152,Yunclillos,1205,,,,,1,0
152153,Santo Domingo-Caudilla,1205,,,,,1,0
152154,Aigües,5108,,,,,1,0
152155,Alcoleja,5108,,,,,1,0
152156,Alcoy/Alcoi,5108,,,,,1,0
152157,Alfàs del Pi l,5108,,,,,1,0
152158,Alicante/Alacant,5108,,,,,1,0
152159,Alqueria dAsnar l,5108,,,,,1,0
152160,Banyeres de Mariola,5108,,,,,1,0
152161,Benigembla,5108,,,,,1,0
152162,Benifato,5108,,,,,1,0
152163,Benitachell/Poble Nou de Benitatxell el,5108,,,,,1,0
152164,Callosa dEn Sarrià,5108,,,,,1,0
152165,Campello el,5108,,,,,1,0
152166,Campo de Mirra/Camp de Mirra el,5108,,,,,1,0
152167,Cañada,5108,,,,,1,0
152168,Crevillent,5108,,,,,1,0
152169,Quatretondeta,5108,,,,,1,0
152170,Elche/Elx,5108,,,,,1,0
152171,Formentera del Segura,5108,,,,,1,0
152172,Gaianes,5108,,,,,1,0
152173,Castell de Guadalest el,5108,,,,,1,0
152174,Fondó de les Neus el/Hondón de las Nieves,5108,,,,,1,0
152175,Xaló,5108,,,,,1,0
152176,Jávea/Xàbia,5108,,,,,1,0
152177,Jijona/Xixona,5108,,,,,1,0
152178,Lorcha/Orxa l,5108,,,,,1,0
152179,Llíber,5108,,,,,1,0
152180,Monóvar/Monòver,5108,,,,,1,0
152181,Muro de Alcoy,5108,,,,,1,0
152182,Nucia la,5108,,,,,1,0
152183,Orxeta,5108,,,,,1,0
152184,Penàguila,5108,,,,,1,0
152185,Petrer,5108,,,,,1,0
152186,Pinós el/Pinoso,5108,,,,,1,0
152187,Ràfol dAlmúnia El,5108,,,,,1,0
152188,Romana la,5108,,,,,1,0
152189,San Fulgencio,5108,,,,,1,0
152190,Sant Joan dAlacant,5108,,,,,1,0
152191,San Vicente del Raspeig/Sant Vicent del Raspeig,5108,,,,,1,0
152192,Tàrbena,5108,,,,,1,0
152193,Torremanzanas/Torre de les Maçanes la,5108,,,,,1,0
152194,Vall dAlcalà la,5108,,,,,1,0
152195,Vall dEbo la,5108,,,,,1,0
152196,Vall de Gallinera,5108,,,,,1,0
152197,Vall de Laguar la,5108,,,,,1,0
152198,Verger el,5108,,,,,1,0
152199,Villajoyosa/Vila Joiosa la,5108,,,,,1,0
152200,Poblets els,5108,,,,,1,0
152201,Montesinos Los,5108,,,,,1,0
152202,Abengibre,5109,,,,,1,0
152203,Alatoz,5109,,,,,1,0
152204,Albacete,5109,,,,,1,0
152205,Albatana,5109,,,,,1,0
152206,Alborea,5109,,,,,1,0
152207,Alcadozo,5109,,,,,1,0
152208,Alcalá del Júcar,5109,,,,,1,0
152209,Alcaraz,5109,,,,,1,0
152210,Almansa,5109,,,,,1,0
152211,Alpera,5109,,,,,1,0
152212,Ayna,5109,,,,,1,0
152213,Balazote,5109,,,,,1,0
152214,Balsa de Ves,5109,,,,,1,0
152215,Ballestero El,5109,,,,,1,0
152216,Barrax,5109,,,,,1,0
152217,Bienservida,5109,,,,,1,0
152218,Bogarra,5109,,,,,1,0
152219,Bonete,5109,,,,,1,0
152220,Bonillo El,5109,,,,,1,0
152221,Carcelén,5109,,,,,1,0
152222,Casas de Juan Núñez,5109,,,,,1,0
152223,Casas de Lázaro,5109,,,,,1,0
152224,Casas de Ves,5109,,,,,1,0
152225,Casas-Ibáñez,5109,,,,,1,0
152226,Caudete,5109,,,,,1,0
152227,Cenizate,5109,,,,,1,0
152228,Corral-Rubio,5109,,,,,1,0
152229,Cotillas,5109,,,,,1,0
152230,Chinchilla de Monte-Aragón,5109,,,,,1,0
152231,Elche de la Sierra,5109,,,,,1,0
152232,Férez,5109,,,,,1,0
152233,Fuensanta,5109,,,,,1,0
152234,Fuente-Álamo,5109,,,,,1,0
152235,Fuentealbilla,5109,,,,,1,0
152236,Gineta La,5109,,,,,1,0
152237,Golosalvo,5109,,,,,1,0
152238,Hellín,5109,,,,,1,0
152239,Herrera La,5109,,,,,1,0
152240,Higueruela,5109,,,,,1,0
152241,Hoya-Gonzalo,5109,,,,,1,0
152242,Jorquera,5109,,,,,1,0
152243,Letur,5109,,,,,1,0
152244,Lezuza,5109,,,,,1,0
152245,Liétor,5109,,,,,1,0
152246,Madrigueras,5109,,,,,1,0
152247,Mahora,5109,,,,,1,0
152248,Masegoso,5109,,,,,1,0
152249,Minaya,5109,,,,,1,0
152250,Molinicos,5109,,,,,1,0
152251,Montalvos,5109,,,,,1,0
152252,Montealegre del Castillo,5109,,,,,1,0
152253,Motilleja,5109,,,,,1,0
152254,Munera,5109,,,,,1,0
152255,Navas de Jorquera,5109,,,,,1,0
152256,Nerpio,5109,,,,,1,0
152257,Ontur,5109,,,,,1,0
152258,Ossa de Montiel,5109,,,,,1,0
152259,Paterna del Madera,5109,,,,,1,0
152260,Peñascosa,5109,,,,,1,0
152261,Peñas de San Pedro,5109,,,,,1,0
152262,Pétrola,5109,,,,,1,0
152263,Povedilla,5109,,,,,1,0
152264,Pozohondo,5109,,,,,1,0
152265,Pozo-Lorente,5109,,,,,1,0
